CAA8,3000,75,ASP,15,33,50.5208,50.5125,-116.001,-115.999,,,170,350,,,0,,,,,,,
CYMY,4000,100,ASP,10,28,50.7186,50.7167,-93.3919,-93.375,1269,1269,100,280,,,1,,,,,,,
CYNA,4494,100,ASP,14,32,50.1928,50.1869,-61.7978,-61.7806,35,39,118,298,,,1,,,,,,,
CYNH,5200,100,ASP,05,23,56.0336,56.0375,-121.988,-121.964,,,74.1,254.1,200,200,0,,,,,,,
CYNM,5000,100,ASP,15,33,49.7665,49.7569,-77.8101,-77.7949,908,918,134.2,314.2,,,1,,,,,,,
CYOD,8270,200,ASP,04,22,54.3967,54.4106,-110.285,-110.255,1772,1767,52,232,,,1,,,,,,,
CYOD,12600,200,ASP,13L,31R,54.4189,54.3911,-110.305,-110.27,1772,1775,143,323,,,1,,,,,,,
CYOD,10000,150,ASP,13R,31L,54.4167,54.3944,-110.311,-110.282,1771,1773,143,323,,,1,,,,,,,
CYOJ,5000,150,ASP,13,31,58.6275,58.6153,-117.171,-117.159,1109,1098,154,334,,,1,,,,,,,
CYOP,4539,100,ASP,09,27,58.4935,58.4892,-119.419,-119.397,1759,1759,110,290,,,1,,,,,,,
CYPA,5000,150,ASP,08,26,53.2172,53.2169,-105.683,-105.66,1405,1401,91,271,,,1,,,,,,,
CYPA,2500,100,GRS,16,34,53.2164,53.2097,-105.672,-105.67,1402,1396,169.9,349.9,,,0,,,,,,,
CYPC,4000,100,GVL,02T,20T,69.356,69.3662,-124.064,-124.053,13,17,20,200,,,1,,,,,,,
CYPD,5000,150,ASP,11,29,45.6565,45.6565,-61.3781,-61.3586,334,375,90,270,,,1,,,,,,,
CYPE,5000,150,ASP,04,22,56.2233,56.23,-117.458,-117.436,1873,1861,61.4,241.4,,,1,,,,,,,
CYPE,1900,150,GRS,08,26,56.2275,56.2264,-117.443,-117.434,,,102.3,282.3,,,0,,,,,,,
CYPL,4921,100,ASP,09,27,51.4465,51.4465,-90.2249,-90.2033,1267,1227,90,270,,,1,,,,,,,
CYPN,4886,150,ASP,11,29,49.8364,49.8364,-64.2989,-64.2783,158,158,90,270,,,1,,,,,,,
CYPS,3917,100,ASP,06,24,50.3018,50.3032,-122.746,-122.729,,,83,263,,,0,,,,,,,
CYPX,5013,100,GVL,01,19,60.0439,60.0569,-77.2831,-77.2908,53,74,343,163,,,1,,,,,,,
CYPY,5000,150,ASP,03,21,58.7628,58.7714,-111.128,-111.107,705,758,51,231,,,1,,,,,,,
CYQD,5901,150,ASP,13,31,53.9769,53.9658,-101.101,-101.081,887,876,133,313,,,1,,,,,,,
CYQF,3449,100,ASP,11,29,52.1822,52.1761,-113.9,-113.888,2968,2951,130,310,,,1,,,,,,,
CYQF,5528,98,ASP,16,34,52.1936,52.1783,-113.893,-113.893,2948,2959,180,360,,,1,,,,,,,
CYQK,5800,150,ASP,08,26,49.7866,49.7901,-94.3751,-94.3513,1325,1332,77,257,,,1,,,,,,,
CYQL,6500,200,ASP,05,23,49.6236,49.6297,-112.815,-112.79,3047,3014,69.7,249.7,,,1,,,,,,,
CYQL,5500,150,ASP,12,30,49.6364,49.625,-112.799,-112.784,3003,3016,140,320,,,1,,,,,,,
CYQM,6150,200,ASP,06,24,46.1056,46.1178,-64.695,-64.6783,225,196,43.5,223.5,,,1,,,,,,,
CYQM,8000,200,ASP,11,29,46.1067,46.1072,-64.695,-64.6633,222,219,88.5,268.5,,,1,,,,,,,
CYQN,3500,100,ASP,09,27,50.1822,50.1831,-86.7036,-86.6889,1057,1057,85,265,,,1,,,,,,,
CYQR,6200,150,ASP,08,26,50.4281,50.4283,-104.68,-104.654,1893,1894,89,269,,,1,,,,,,,
CYQR,7900,150,ASP,13,31,50.4392,50.4233,-104.671,-104.648,1894,1894,138,318,,,1,,,,,,,
CYQU,6200,200,ASP,07,25,55.1844,55.1844,-118.9,-118.87,2194,2192,89.4,269.4,,,1,,,,,,,
CYQU,6500,200,ASP,12,30,55.1861,55.1736,-118.898,-118.876,2195,2188,134.6,314.6,,,1,,,,,,,
CYQV,4800,150,ASP,03,21,51.2606,51.27,-102.469,-102.455,1635,1597,44,224,,,1,,,,,,,
CYQV,3000,100,COM,12,30,51.265,51.2592,-102.462,-102.452,1608,1611,135,315,,,1,,,,,,,
CYQW,2565,50,ASP,06,24,52.7664,52.7679,-108.253,-108.242,1780,1791,78,258,,,0,,,,,,,
CYQW,5000,150,ASP,12,30,52.7744,52.7639,-108.25,-108.235,1787,1799,139,319,,,1,,,,,,,
CYQX,10200,200,ASP,03,21,48.9208,48.9484,-54.5683,-54.5602,424,454,11,191,,,1,,,,,,,
CYQX,8900,200,ASP,13,31,48.9533,48.9461,-54.5864,-54.5511,470,441,107.3,287.3,,,1,,,,,,,
CYQY,6000,150,ASP,01,19,46.1525,46.1689,-60.0358,-60.0422,188,191,344.9,164.9,,,1,,,,,,,
CYQY,7070,200,ASP,07,25,46.1538,46.1672,-60.0612,-60.0411,194,194,46,226,,,1,,,,,,,
CYQZ,5500,200,ASP,13,31,53.0326,53.0196,-122.517,-122.504,1789,1783,150,330,,,1,,,,,,,
CYRB,6500,200,GVL,17T,35T,74.7255,74.7083,-94.9771,-94.9616,215,177,167,347,,,1,,,,,,,
CYRC,3734,150,ASP,06,24,48.5194,48.5272,-71.0622,-71.0522,532,541,40.4,220.4,,,0,,,,,,,
CYRC,6087,150,ASP,12,30,48.5194,48.515,-71.0622,-71.0381,531,543,105.5,285.5,,,1,,,,,,,
CYRC,3769,150,ASP,18,36,48.5272,48.5175,-71.0522,-71.0472,541,538,161.2,341.2,,,1,,,,,,,
CYRJ,5000,150,ASP,16,34,48.5256,48.5144,-72.2719,-72.2592,586,560,142.6,322.6,,,1,,,,,,,
CYRL,5000,150,ASP,08,26,51.0658,51.0681,-93.8039,-93.7822,1236,1265,80.7,260.7,,,1,,,,,,,
CYRM,5500,100,ASP,13,31,52.436,52.4235,-114.911,-114.897,3227,3234,146,326,,,1,,,,,,,
CYRT,6000,150,ASP,13T,31T,62.8166,62.8062,-92.1298,-92.1019,85,94,129,309,,,1,,,,,,,
CYRV,4800,75,ASP,12,30,50.9715,50.9618,-118.19,-118.176,1457,1459,138,318,,300,0,,,,,,,
CYSA,5000,100,ASP,05,23,43.4106,43.4208,-80.94,-80.9275,1208,1208,42,222,,1030,1,,,,,,,
CYSA,2829,50,ASP,17,35,43.4192,43.4117,-80.9411,-80.9378,1206,1211,162,342,,,1,,,,,,,
CYSM,1800,100,COM,02,20,60.0217,60.0254,-111.961,-111.955,671,667,41,221,,,1,,,,,,,
CYSM,6000,200,ASP,11,29,60.0275,60.0167,-111.973,-111.948,666,671,131,311,,,1,,,,,,,
CYSP,3933,100,ASP,16,34,48.76,48.7506,-86.3481,-86.3408,1035,1035,153.2,333.2,,200,1,,,,,,,
CYSW,4000,75,ASP,17,35,49.8388,49.8279,-114.883,-114.884,,,185,5,,,0,,,,,,,
CYSY,4000,100,GVL,08T,26T,71.9933,71.9944,-125.26,-125.225,281,281,84,264,,,1,,,,,,,
CYSZ,3977,90,ASP,14,32,49.1228,49.1172,-66.5364,-66.5219,41,71,120,300,,295,1,,,,,,,
CYTE,4000,100,GVL,13T,31T,64.2333,64.2267,-76.5367,-76.5167,153,139,127,307,,,1,,,,,,,
CYTF,4300,100,ASP,13,31,48.5111,48.5064,-71.65,-71.6339,429,445,113.8,293.8,,,1,,,,,,,
CYTH,5800,150,ASP,05,23,55.7964,55.8041,-97.8747,-97.8501,716,716,61,241,,,1,,,,,,,
CYTH,2500,100,GVL,14,32,55.8061,55.8003,-97.8594,-97.8536,729,702,151,331,,,1,,,,,,,
CYTN,5000,145,ASP,07,25,45.6071,45.6166,-62.6281,-62.6141,312,251,46,226,,,1,,,,,,,
CYTN,2200,60,ASP,10,28,45.61,45.6109,-62.6276,-62.6191,315,306,81.8,261.8,,,0,,,,,,,
CYUB,5000,150,GVL,09,27,69.4372,69.4294,-133.042,-133.01,9,14,124,304,200,200,1,,,,,,,
CYUL,11000,200,ASP,06L,24R,45.4611,45.4833,-73.7658,-73.7367,96,106,42.7,222.7,,,1,,,,,,,
CYUL,9600,200,ASP,06R,24L,45.4567,45.4767,-73.7417,-73.7167,98,117,41.3,221.3,,,1,,,,,,,
CYUL,7000,200,ASP,10,28,45.4625,45.4633,-73.765,-73.7383,96,99,87.5,267.5,,,1,,,,,,,
CYUT,3400,100,GVL,16T,34T,66.5258,66.517,-86.2285,-86.2209,79,42,161,341,,,1,,,,,,,
CYUX,5420,150,GVL,12T,30T,68.7803,68.772,-81.2606,-81.2267,27,18,124,304,,200,1,,,,,,,
CYVB,5985,150,ASP,13,31,48.0745,48.0676,-65.4713,-65.4491,123,98,115,295,,,1,,,,,,,
CYVC,2350,50,GVL,10,28,55.1509,55.1485,-105.274,-105.263,1239,1220,112,292,,,0,,,,,,,
CYVC,5000,150,ASP,18,36,55.1581,55.1446,-105.26,-105.264,1242,1222,189.1,9.1,,,1,,,,,,,
CYVG,3300,75,ASP,10,28,53.3581,53.3539,-110.83,-110.817,2019,2020,119,299,,1100,1,,,,,,,
CYVK,3360,75,ASP,05,23,50.2465,50.2496,-119.337,-119.324,,,71,251,,460,1,,,,,,,
CYVM,3800,100,GVL,03T,21T,67.5419,67.5505,-64.0381,-64.0234,21,21,33,213,,,1,,,,,,,
CYVP,6000,150,ASP,07,25,58.0844,58.0964,-68.4381,-68.4167,73,106,43,223,,,1,,,,,,,
CYVP,5000,150,GVL,13,31,58.105,58.1019,-68.4319,-68.4067,129,61,103,283,,,1,,,,,,,
CYVQ,5997,150,ASP,09,27,65.2856,65.2777,-126.815,-126.781,238,235,118.7,298.7,,,1,,,,,,,
CYVT,2297,75,ASP,06,24,55.8414,55.8425,-108.439,-108.427,,,82,262,,,1,,,,,,,
CYVT,5006,100,ASP,11,29,55.8431,55.8347,-108.432,-108.413,1444,1444,129,309,,,1,,,,,,,
CYWA,3800,75,GRS,17,35,45.9564,45.9475,-77.3231,-77.315,,,148,328,,,0,,,,,,,
CYWG,8700,200,ASP,13,31,49.9128,49.8953,-97.2522,-97.2272,783,773,137.3,317.3,,,1,,,,,,,
CYWG,11000,200,ASP,18,36,49.9253,49.8956,-97.2342,-97.2417,781,777,189.3,9.3,,,1,,,,,,,
CYWK,6002,150,ASP,18,36,52.915,52.8999,-66.8602,-66.8496,1794,1808,157,337,,,1,,,,,,,
CYWL,7000,150,ASP,11,29,52.1892,52.1758,-122.064,-122.043,3082,3074,135,315,,,1,,,,,,,
CYWM,4000,100,ASP,16,34,54.7486,54.7378,-113.204,-113.204,1966,1971,181,1,,,1,,,,,,,
CYWV,3000,75,ASP,12,30,52.7989,52.7928,-110.862,-110.853,,,139,319,,,1,,,,,,,
CYWY,3500,100,GVL,11,29,63.2126,63.2063,-123.445,-123.429,474,489,131.4,311.4,495,,1,,,,,,,
CYXC,6000,150,ASP,16,34,49.6197,49.6033,-115.783,-115.782,3034,3082,178.1,358.1,,,1,,,,,,,
CYXD,5870,200,ASP,12,30,53.5778,53.5656,-113.528,-113.51,2200,2182,138.2,318.2,800,1183,1,,,,,,,
CYXE,8300,200,ASP,09,27,52.1785,52.1742,-106.718,-106.682,1653,1642,101,281,,,1,,,,,,,
CYXE,6200,150,ASP,15,33,52.1792,52.1625,-106.705,-106.698,1645,1646,165.1,345.1,,,1,,,,,,,
CYXH,5000,150,ASP,03,21,50.014,50.0238,-110.728,-110.713,2349,2349,44.6,224.6,,,1,,,,,,,
CYXH,2820,100,ASP,09,27,50.0169,50.0147,-110.725,-110.713,2349,2350,106.8,286.8,,,1,,,,,,,
CYXJ,6700,200,ASP,02,20,56.232,56.245,-120.75,-120.727,2211,2279,45,225,,191,1,,,,,,,
CYXJ,6900,150,ASP,11,29,56.245,56.2317,-120.753,-120.73,2250,2244,135.7,315.7,,,1,,,,,,,
CYXK,4600,150,ASP,07,25,48.4739,48.4822,-68.5039,-68.4897,75,71,48.5,228.5,,,1,,,,,,,
CYXL,5300,100,ASP,16,34,50.1206,50.1073,-91.9107,-91.9016,1231,1258,156.2,336.2,300,,1,,,,,,,
CYXP,2920,100,GVL,06T,24T,66.1431,66.1469,-65.7223,-65.705,65,64,62,242,,,1,,,,,,,
CYXR,5998,150,ASP,08,26,47.6939,47.7013,-79.858,-79.8362,793,796,63.3,243.3,,,1,,,,,,,
CYXR,3019,150,GVL,16,34,47.6958,47.6889,-79.8611,-79.855,797,772,149.3,329.3,,300,1,,,,,,,
CYXS,3769,75,ASP,01,19,53.8859,53.8947,-122.678,-122.669,2235,2227,31,211,984,373,,,,,,,,
CYXS,5628,150,ASP,06,24,53.8857,53.8887,-122.693,-122.668,2267,2219,79,259,,407,1,,,,,,,
CYXS,11450,150,ASP,15,33,53.9003,53.8803,-122.671,-122.664,2232,2199,170,350,,500,1,,,,,,,
CYXU,6300,200,ASP,09,27,43.0381,43.0417,-81.1639,-81.1408,907,901,77.9,257.9,,,1,,,,,,,
CYXU,8800,200,ASP,15,33,43.0421,43.024,-81.1598,-81.1381,912,905,139,319,,,1,,,,,,,
CYXZ,4429,100,ASP,03,21,47.9611,47.9722,-84.7903,-84.7831,942,942,23.6,203.6,,689,1,,,,,,,
CYYC,6200,150,ASP,07,25,51.1042,51.1042,-114.03,-114.003,3531,3557,90,270,,,1,,,,,,,
CYYC,8000,200,ASP,10,28,51.1264,51.1156,-114.037,-114.006,3547,3542,119.5,299.5,,,1,,,,,,,
CYYC,12675,200,ASP,16,34,51.1314,51.0966,-114.021,-114.021,3556,3543,180,360,,,1,,,,,,,
CYYE,6400,200,ASP,03,21,58.8308,58.8403,-122.616,-122.588,1253,1247,57,237,,,1,,,,,,,
CYYE,4068,77,ASP,07,25,58.8383,58.8356,-122.599,-122.578,1250,1226,105,285,,,0,,,,,,,
CYYG,7000,150,ASP,03,21,46.2797,46.2986,-63.1275,-63.1231,155,160,9.3,189.3,,,1,,,,,,,
CYYG,5000,200,ASP,10,28,46.2939,46.2965,-63.129,-63.1095,158,159,78.9,258.9,,,1,,,,,,,
CYYH,4020,100,GVL,15T,33T,69.551,69.5413,-93.5835,-93.5687,92,57,152,332,,,1,,,,,,,
CYYL,2520,80,GVL,08,26,56.861,56.8613,-101.082,-101.07,1170,1162,87,267,,,0,,,,,,,
CYYL,5000,150,ASP,17,35,56.8706,56.8569,-101.07,-101.07,1154,1161,180,360,,,1,,,,,,,
CYYN,2500,50,ASP,04,22,50.2889,50.2933,-107.699,-107.691,2680,2661,49.3,229.3,,,1,,,,,,,
CYYN,4250,150,ASP,12,30,50.2967,50.2883,-107.696,-107.683,2650,2667,136,316,,,1,,,,,,,
CYYO,3000,75,ASP,09,27,51.8097,51.8081,-104.176,-104.162,,,102,282,,,1,,,,,,,
CYYQ,4000,100,GVL,07,25,58.7517,58.7552,-94.0711,-94.0512,91,85,72,252,,,1,,,,,,,
CYYQ,9200,160,ASP,15,33,58.7457,58.7233,-94.0777,-94.0554,94,63,152.6,332.6,,,1,,,,,,,
CYYR,11046,209,ASP,08,26,53.3039,53.3214,-60.4481,-60.4067,160,153,54.8,234.8,,,1,,,,,,,
CYYR,9580,200,ASP,16,34,53.3339,53.3161,-60.4364,-60.4044,154,149,132.9,312.9,,,1,,,,,,,
CYYT,5028,100,ASP,02,20,47.6117,47.6254,-52.7381,-52.7395,445,440,356.2,176.2,,,1,,,,,,,
CYYT,8502,200,ASP,11,29,47.6233,47.625,-52.7733,-52.7389,458,437,85.9,265.9,,,1,,,,,,,
CYYT,7005,200,ASP,16,34,47.6258,47.6106,-52.7514,-52.7339,444,431,142.2,322.2,,,1,,,,,,,
CYYU,3590,75,ASP,10,28,49.4144,49.4144,-82.4753,-82.4594,743,743,90,270,200,,,,,,,,,
CYYU,5500,100,ASP,17,35,49.4208,49.4069,-82.4722,-82.4628,735,730,156.1,336.1,,,1,,,,,,,
CYYW,4000,100,ASP,12,30,50.2991,50.2942,-88.925,-88.9097,1048,1056,117,297,,,1,,,,,,,
CYYW,2940,100,ASP,18,36,50.2942,50.2861,-88.9097,-88.9094,1056,1058,178.7,358.7,,,0,,,,,,,
CYYY,6000,150,ASP,06,24,48.6036,48.6164,-68.2164,-68.2008,142,125,39,219,500,,1,,,,,,,
CYYY,3934,150,ASP,15,33,48.6082,48.6008,-68.2158,-68.2039,131,172,133,313,,230,1,,,,,,,
CYZD,7003,200,ASP,15,33,43.7497,43.7353,-79.4742,-79.4569,649,636,139.2,319.2,,,1,,,,,,,
CYZE,4900,100,ASP,11,29,45.8861,45.8844,-82.5772,-82.5583,603,613,97.2,277.2,,,1,,,,,,,
CYZF,5000,150,ASP,10,28,62.4713,62.4653,-114.453,-114.427,672,675,116,294,,,1,,,,,,,
CYZF,7500,150,ASP,16,34,62.4732,62.4528,-114.444,-114.441,674,658,176,356,,,1,,,,,,,
CYZH,5561,100,ASP,10,28,55.2965,55.2901,-114.79,-114.766,1904,1912,114.7,294.7,,557,1,,,,,,,
CYZS,5000,100,GVL,16T,34T,64.1995,64.1871,-83.3661,-83.3528,210,184,155,335,,,1,,,,,,,
CYZU,5800,100,ASP,11,29,54.1484,54.1393,-115.798,-115.776,2557,2556,125,305,,,1,,,,,,,
CYZV,6552,150,ASP,09,27,50.2172,50.2236,-66.2792,-66.2525,164,174,69.5,249.5,,,1,,,,,,,
CYZV,5771,200,ASP,13,31,50.2297,50.2242,-66.2769,-66.2525,170,174,109.5,289.5,,,1,,,,,,,
CYZX,8000,200,ASP,08,26,44.9811,44.9907,-64.9325,-64.9047,85,86,64,244,,,1,,,,,,,
CYZX,8000,200,ASP,12,30,44.9836,44.9772,-64.9314,-64.9017,81,92,107,287,,,1,,,,,,,
CYZY,5000,100,ASP,16,34,55.3111,55.2975,-123.131,-123.133,,,186,6,,,1,,,,,,,
CZAM,4260,75,ASP,14,32,50.6882,50.6774,-119.232,-119.225,1731,1751,158,338,,,1,,,,,,,
CZBA,2145,100,Turf,09,27,43.4408,43.4419,-79.8544,-79.8461,590,591,80,260,475,172,,,,,,,,
CZBA,3763,75,Asphalt/Turf,14,32,43.445,43.4384,-79.8547,-79.8442,601,592,131,311,90,324,1,,,,,,,
CZBF,4500,100,ASP,10,28,47.6288,47.6305,-65.748,-65.7299,193,178,82,262,,,1,,,,,,,
CZBM,5000,100,ASP,05L,23R,45.2855,45.2964,-72.7479,-72.7361,345,375,37.4,217.4,,,1,,,,,,,
CZBM,3200,320,GRS,05R,23L,45.2872,45.2944,-72.7439,-72.7369,,,34.2,214.2,,,0,,,,,,,
CZFA,4000,100,GVL,09,27,62.2097,62.2053,-133.387,-133.365,2351,2334,113.7,293.7,,,1,,,,,,,
CZFM,3500,100,GVL,11,29,67.4114,67.4042,-134.868,-134.852,111,110,140,320,,,1,,,,,,,
CZGF,4300,100,ASP,07,25,49.0153,49.0153,-118.439,-118.421,1720,1720,90,270,,,1,,,,,,,
CZHP,3933,75,ASP,07,25,55.3935,55.3937,-116.485,-116.466,1974,1972,88.5,268.5,,,1,,,,,,,
CZJN,3933,100,ASP,02,20,52.1158,52.1254,-101.24,-101.232,,,27,207,,,1,,,,,,,
CZJN,1950,75,GRS,08,26,52.1161,52.1165,-101.24,-101.232,,,85,265,,,0,,,,,,,
CZML,5293,75,ASP,15,33,51.743,51.7303,-121.337,-121.33,3125,3094,165,345,415,,1,,,,,,,
CZNL,3100,75,ASP,04,22,49.4919,49.4961,-117.306,-117.295,,,61,241,,200,0,,,,,,,
CZUC,3512,75,ASP,05,23,49.4264,49.4328,-91.7236,-91.7122,,,49.3,229.3,,,1,,,,,,,
CZUM,5500,150,ASP,13,31,53.5645,53.5607,-64.1182,-64.0937,1436,1429,104.5,284.5,,,1,,,,,,,
CZVL,3500,100,ASP,08,26,53.6655,53.6633,-113.848,-113.831,,,102.6,282.6,,,1,,,,,,,
CZVL,3500,100,ASP,16,34,53.6655,53.6559,-113.854,-113.855,,,180.9,.9,,,1,,,,,,,
